SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,5131 Strohm Ave,Toluca Lake,CA,91601,3997000,4,5.0,TUL - Toluca Lake,4100,9753,2024,1,975,,Active,August-3-2025 02:00 PM,August-3-2025 05:00 PM,https://www.redfin.com/CA/North-Hollywood/5131-Strohm-Ave-91601/home/5297887,CRMLS,SR25170798,N,Y,34.1641431,-118.3596633
MLS Listing,,Single Family Residential,10200 Bothwell Rd,Northridge,CA,91324,1179000,3,3.0,NR - Northridge,2436,11003,1977,1,484,,Active,August-3-2025 01:00 PM,August-3-2025 04:00 PM,https://www.redfin.com/CA/Northridge/10200-Bothwell-Rd-91324/home/5804532,CRMLS,SR25166672,N,Y,34.2556721,-118.5614329
MLS Listing,,Vacant Land,543 Radcliffe Ave,Pacific Palisades,CA,90272,2700000,,,Pacific Palisades,,17889,,1,,,Active,,,https://www.redfin.com/CA/Pacific-Palisades/543-Radcliffe-Ave-90272/home/6841648,TheMLS,25571655,N,Y,34.0397644,-118.531916
MLS Listing,,Single Family Residential,2700 Carmar Dr,Los Angeles,CA,90046,2595000,3,2.5,Sunset Strip - Hollywood Hills West,2454,17908,1960,1,1057,,Active,July-31-2025 05:00 PM,July-31-2025 07:00 PM,https://www.redfin.com/CA/Los-Angeles/2700-Carmar-Dr-90046/home/7124294,TheMLS,25570523,N,Y,34.1197149,-118.3812016
MLS Listing,,Condo/Co-op,141 S Clark Dr #330,West Hollywood,CA,90048,640000,1,1.0,Beverly Center-Miracle Mile,770,40236,1973,1,831,700,Active,August-2-2025 01:00 PM,August-2-2025 04:00 PM,https://www.redfin.com/CA/West-Hollywood/141-S-Clark-Dr-90048/unit-330/home/17227368,TheMLS,25568167,N,Y,34.0740625,-118.3851405
MLS Listing,,Multi-Family (5+ Unit),918 S Cabrillo Ave,San Pedro,CA,90731,2590000,14,12.0,183 - Vista Del Oro,7598,8354,1964,1,341,,Active,,,https://www.redfin.com/CA/San-Pedro/918-S-Cabrillo-Ave-90731/home/196694733,CRMLS,SB25164590,N,Y,33.7357972,-118.2942514
MLS Listing,,Multi-Family (2-4 Unit),424 W 2nd St,San Pedro,CA,90731,1750000,9,6.0,185 - Plaza,4923,5001,2017,1,355,,Active,,,https://www.redfin.com/CA/San-Pedro/424-W-2nd-St-90731/home/22591821,CRMLS,PW25170951,N,Y,33.7426558,-118.2862699
MLS Listing,,Single Family Residential,13415 Bryson St,Panorama City,CA,91402,749000,4,2.5,PC - Panorama City,2164,5010,1970,1,346,,Active,,,https://www.redfin.com/CA/Panorama-City/13415-Bryson-St-91402/home/5631527,CSMAR,225003842,N,Y,34.224809,-118.4259625
MLS Listing,,Single Family Residential,20615 Leadwell St,Winnetka,CA,91306,689000,3,2.0,WIN - Winnetka,1216,7706,1955,1,567,,Active,August-1-2025 06:00 PM,August-1-2025 08:00 PM,https://www.redfin.com/CA/Winnetka/20615-Leadwell-St-91306/home/3746118,CRMLS,SR25165803,N,Y,34.2041197,-118.582589
MLS Listing,,Single Family Residential,16206 Morrison St,Encino,CA,91436,3950000,6,6.0,ENC - Encino,4544,15167,1926,1,869,,Pre On-Market,,,https://www.redfin.com/CA/Encino/16206-Morrison-St-91436/home/4791975,CRMLS,SR25170517,N,Y,34.1601246,-118.4861999
MLS Listing,,Single Family Residential,14126 Runnymede St,Van Nuys,CA,91405,1195000,3,2.0,VN - Van Nuys,1886,5620,1956,1,634,,Active,,,https://www.redfin.com/CA/Van-Nuys/14126-Runnymede-St-91405/home/4403315,CRMLS,SR25170958,N,Y,34.2055218,-118.4409818
MLS Listing,,Condo/Co-op,620 S Gramercy Pl #415,Los Angeles,CA,90005,673000,2,2.0,Hancock Park-Wilshire,1053,51555,1990,1,639,458,Active,,,https://www.redfin.com/CA/Los-Angeles/620-S-Gramercy-Pl-90005/unit-415/home/8145484,TheMLS,25563775,N,Y,34.0629867,-118.3124515
MLS Listing,,Single Family Residential,329 Marie Ave,Los Angeles,CA,90042,750000,1,1.0,632 - Highland Park,888,3356,1924,1,845,,Active,August-2-2025 12:00 PM,August-2-2025 03:00 PM,https://www.redfin.com/CA/Los-Angeles/329-Marie-Ave-90042/home/7087286,CRMLS,DW25167675,N,Y,34.1211071,-118.1810173
MLS Listing,,Single Family Residential,328 Vista Pl,Los Angeles,CA,90042,784900,2,1.0,632 - Highland Park,1166,3864,1911,1,673,,Active,August-2-2025 12:00 PM,August-2-2025 03:00 PM,https://www.redfin.com/CA/Los-Angeles/328-Vista-Pl-90042/home/7087287,CRMLS,DW25164990,N,Y,34.1209842,-118.1813596
MLS Listing,,Single Family Residential,6451 Jumilla Ave,Woodland Hills,CA,91367,1279000,3,2.0,WHLL - Woodland Hills,1602,7554,1954,1,798,,Active,August-3-2025 01:00 PM,August-3-2025 04:00 PM,https://www.redfin.com/CA/Woodland-Hills/6451-Jumilla-Ave-91367/home/3920620,CRMLS,SR25169834,N,Y,34.1881878,-118.5636345
MLS Listing,,Condo/Co-op,14414 Addison St #24,Sherman Oaks,CA,91423,599000,2,2.0,SO - Sherman Oaks,1166,29990,1965,1,514,515,Active,,,https://www.redfin.com/CA/Sherman-Oaks/14414-Addison-St-91423/unit-24/home/4728816,CRMLS,SR25168747,N,Y,34.160839,-118.4472047
MLS Listing,,Single Family Residential,5425 Strohm Ave,North Hollywood,CA,91601,932000,2,1.0,NHO - North Hollywood,926,6572,1941,1,1006,,Active,August-2-2025 01:00 PM,August-2-2025 04:00 PM,https://www.redfin.com/CA/North-Hollywood/5425-Strohm-Ave-91601/home/5295172,CRMLS,SR25168578,N,Y,34.1694592,-118.3597318
MLS Listing,,Condo/Co-op,7001 S La Cienega Blvd #313,Los Angeles,CA,90045,599000,2,2.0,C29 - Westchester,965,35422,1985,1,621,486,Active,August-2-2025 01:00 PM,August-2-2025 04:00 PM,https://www.redfin.com/CA/Los-Angeles/7001-S-La-Cienega-Blvd-90045/unit-313/home/6600408,CRMLS,SR25166772,N,Y,33.973878,-118.370542
